Disease	Code
Acute Myeloid Leukemia with EZH2 Gene Mutation	C198885
Acute Myeloid Leukemia with EZH2 Mutation	C198885
Acute Myeloid Leukemia with FIP1L1-RARA	C198839
Acute Myeloid Leukemia with FIP1L1-RARA Expression	C198839
Acute Myeloid Leukemia with FIP1L1-RARA Fusion	C198839
Acute Myeloid Leukemia with FIP1L1::RARA	C198839
Acute Myeloid Leukemia with FIP1L1::RARA Expression	C198839
Acute Myeloid Leukemia with FIP1L1::RARA Fusion	C198839
Acute Myeloid Leukemia with FLT3/ITD Mutation	C126748
Acute Myeloid Leukemia with FUS-ERG	C200419
Acute Myeloid Leukemia with FUS-ERG Fusion	C200419
Acute Myeloid Leukemia with FUS::ERG	C200419
Acute Myeloid Leukemia with FUS::ERG Fusion	C200419
Acute Myeloid Leukemia with GATA1 Mutations	C43223
Acute Myeloid Leukemia with GATA1 Mutations	C43223
Acute Myeloid Leukemia with Germline Biallelic CEBPA Mutations	C151898
Acute Myeloid Leukemia with Germline CEBPA Mutation	C151898
Acute Myeloid Leukemia with i(17q)	C198962
Acute Myeloid Leukemia with idic(X)(q13)	C198966
Acute Myeloid Leukemia with In-Frame bZIP CEBPA Mutation	C198891
Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11	C9287
Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11 Fusion	C9287
Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB::MYH11	C9287
Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB::MYH11 Fusion	C9287
Acute Myeloid Leukemia with inv(16)(p13.1q22); CBFB-MYH11	C9018
Acute Myeloid Leukemia with inv(16)(p13.1q22); CBFB-MYH11 Fusion	C9018
Acute Myeloid Leukemia with inv(16)(p13.1q22); CBFB::MYH11	C9018
Acute Myeloid Leukemia with inv(16)(p13.1q22); CBFB::MYH11 Fusion	C9018
Acute Myeloid Leukemia with inv(16)(p13q22)	C9018
Acute Myeloid Leukemia with inv(16)(p13q22)(CBFb/MYH11)	C9018
Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM	C82426
Acute Myeloid Leukemia with inv(3) (q21.3;q26.2); GATA2, EVI1	C122716
Acute Myeloid Leukemia with inv(3) (q21.3;q26.2); GATA2, MECOM	C122716
Acute Myeloid Leukemia with inv(3) (q21.3;q26.2); GATA2, MECOM(EVI1)	C122716
Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, EVI1	C82426
Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM	C82426
Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2, MECOM(EVI1)	C82426
Acute Myeloid Leukemia with inv(3)(q21.3;q26.2) or t(3;3)(q21.3;q26.2); GATA2::MECOM	C82426
Acute Myeloid Leukemia with inv(3)(q21.3;q26.2); GATA2::MECOM	C122716
Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1	C82426
Acute Myeloid Leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1	C82426
Acute Myeloid Leukemia with inv(3)(q21q26.2); RPN1-EVI1	C122716
Acute Myeloid Leukemia with KAT6A-CREBBP	C200421
Acute Myeloid Leukemia with KAT6A-CREBBP Fusion	C200421
Acute Myeloid Leukemia with KAT6A::CREBBP	C200421
Acute Myeloid Leukemia with KAT6A::CREBBP Fusion	C200421
Acute Myeloid Leukemia with KMT2A Rearrangement	C174129
Acute Myeloid Leukemia with KMT2A/MLL Rearrangement	C174129
Acute myeloid leukemia with maturation	C3250
Acute Myeloid Leukemia with Maturation	C3250
Acute Myeloid Leukemia with MECOM Rearrangement	C200407
Acute Myeloid Leukemia with MECOM Rearrangements	C82426
Acute Myeloid Leukemia with Minimal Differentiation	C8460
Acute Myeloid Leukemia with Minimal Differentiation (MO)	C8460
Acute Myeloid Leukemia with MLL Rearrangement	C174129
Acute Myeloid Leukemia with MLLr	C174129
Acute Myeloid Leukemia with Monoallelic CEBPA Mutation	C129783
Acute Myeloid Leukemia with Monoallelic Mutations of CEBPA	C129783
Acute myeloid leukemia with multilineage dysplasia	C9289
Acute Myeloid Leukemia with Multilineage Dysplasia	C9289
Acute Myeloid Leukemia with Multilineage Dysplasia following Myelodysplastic Syndrome	C4037
Acute myeloid leukemia with multilineage dysplasia, in relapse	C156720
Acute myeloid leukemia with multilineage dysplasia, in relapse	C156720
Acute myeloid leukemia with mutated CEBPA	C82433
Acute Myeloid Leukemia with Mutated CEBPA	C82433
Acute myeloid leukemia with mutated NPM1	C82431
Acute Myeloid Leukemia with Mutated NPM1	C82431
Acute Myeloid Leukemia with Mutated RUNX1	C129786
Acute Myeloid Leukemia with Mutated TP53	C198596
Acute Myeloid Leukemia with Mutated TP53	C198596
Acute myeloid leukemia with myelodysplasia-related changes	C7600
Acute Myeloid Leukemia with Myelodysplasia-Related Changes	C7600
Acute Myeloid Leukemia with Myelodysplasia-Related Cytogenetic Abnormalities	C198957
Acute Myeloid Leukemia with Myelodysplasia-Related Gene Mutations	C82430
Acute Myeloid Leukemia with Non-Germline Mutated CEBPA	C82433
Acute Myeloid Leukemia with Non-Germline Mutated RUNX1	C129786
Acute Myeloid Leukemia with NPM1 Mutation	C82431
Acute Myeloid Leukemia with NPM1-MLF1	C200420
Acute Myeloid Leukemia with NPM1-MLF1 Fusion	C200420
Acute Myeloid Leukemia with NPM1::MLF1	C200420
Acute Myeloid Leukemia with NPM1::MLF1 Fusion	C200420
Acute Myeloid Leukemia with NUP98 Rearrangement	C200411
Acute Myeloid Leukemia with Other KMT2A Rearrangements	C6924
Acute Myeloid Leukemia with Other MECOM Rearrangements	C198846
Acute Myeloid Leukemia with RAM Immunophenotype	C167089
Acute Myeloid Leukemia with Recurrent Genetic Abnormalities	C7175
Acute Myeloid Leukemia with RUNX1 Gene Mutation	C129786
Acute Myeloid Leukemia with RUNX1 Mutation	C129786
Acute Myeloid Leukemia with SF3B1 Gene Mutation	C198886
Acute Myeloid Leukemia with SF3B1 Mutation	C198886
Acute Myeloid Leukemia with SRSF2 Gene Mutation	C198887
Acute Myeloid Leukemia with SRSF2 Mutation	C198887
Acute Myeloid Leukemia with STAG2 Gene Mutation	C198888
Acute Myeloid Leukemia with STAG2 Mutation	C198888
Acute Myeloid Leukemia with STAT3-RARA	C198827
Acute Myeloid Leukemia with STAT3-RARA Expression	C198827
Acute Myeloid Leukemia with STAT3-RARA Fusion	C198827
Acute Myeloid Leukemia with STAT3::RARA	C198827
Acute Myeloid Leukemia with STAT3::RARA Expression	C198827
Acute Myeloid Leukemia with STAT3::RARA Fusion	C198827
Acute Myeloid Leukemia with STAT5B-RARA	C38377
Acute Myeloid Leukemia with STAT5B-RARA Expression	C38377
Acute Myeloid Leukemia with STAT5B-RARA Fusion	C38377
Acute Myeloid Leukemia with STAT5B::RARA	C38377
Acute Myeloid Leukemia with STAT5B::RARA Expression	C38377
Acute Myeloid Leukemia with STAT5B::RARA Fusion	C38377
Acute Myeloid Leukemia with t(1;17)(q42.3;q21.2); IRF2BP2-RARA	C198831
Acute Myeloid Leukemia with t(1;17)(q42.3;q21.2); IRF2BP2-RARA Fusion	C198831
Acute Myeloid Leukemia with t(1;17)(q42.3;q21.2); IRF2BP2::RARA	C198831
Acute Myeloid Leukemia with t(1;17)(q42.3;q21.2); IRF2BP2::RARA Fusion	C198831
Acute Myeloid Leukemia with t(10;11)(p12.3;q23.3); MLL-MLLT10	C132101
Acute Myeloid Leukemia with t(10;11)(p12.3;q23.3); MLLT10-KMT2A	C132101
Acute Myeloid Leukemia with t(10;11)(p12.3;q23.3); MLLT10-KMT2A Fusion	C132101
Acute Myeloid Leukemia with t(10;11)(p12.3;q23.3); MLLT10-MLL	C132101
Acute Myeloid Leukemia with t(10;11)(p12.3;q23.3); MLLT10::KMT2A Fusion	C132101
Acute Myeloid Leukemia with t(10;11)(q21.3;q23.3); TET1-KMT2A	C198869
Acute Myeloid Leukemia with t(10;11)(q21.3;q23.3); TET1-KMT2A Fusion	C198869
Acute Myeloid Leukemia with t(10;11)(q21.3;q23.3); TET1-MLL	C198869
Acute Myeloid Leukemia with t(10;11)(q21.3;q23.3); TET1::KMT2A	C198869
Acute Myeloid Leukemia with t(10;11)(q21.3;q23.3); TET1::KMT2A Fusion	C198869
Acute Myeloid Leukemia with t(10;11)(q21.3;q23.3); TET1::MLL	C198869
Acute Myeloid Leukemia with t(11;15)(p15;q35); NUP98-JARID1A	C131504
Acute Myeloid Leukemia with t(11;17)(q13;q21)	C36058
Acute Myeloid Leukemia with t(11;17)(q13;q21); NUMA1-RARA	C36058
Acute Myeloid Leukemia with t(11;17)(q13;q21); NUMA1-RARA Fusion	C36058
Acute Myeloid Leukemia with t(11;17)(q13;q21); NUMA1::RARA Fusion	C36058
Acute Myeloid Leukemia with t(11;17)(q23;q21)	C36056
Acute Myeloid Leukemia with t(11;17)(q23;q21); ZBTB16-RARA	C36056
Acute Myeloid Leukemia with t(11;17)(q23;q21); ZBTB16-RARA Fusion	C36056
Acute Myeloid Leukemia with t(11;17)(q23;q21); ZBTB16::RARA	C36056
Acute Myeloid Leukemia with t(11;17)(q23;q21); ZBTB16::RARA Fusion	C36056
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.1); KMT2A-ELL	C198870
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.1); KMT2A-ELL Fusion	C198870
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.1); KMT2A::ELL	C198870
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.1); KMT2A::ELL Fusion	C198870
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.1); MLL-ELL	C198870
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.1); MLL::ELL	C198870
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.3); KMT2A-MLLT1	C198874
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.3); KMT2A-MLLT1 Fusion	C198874
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.3); KMT2A::MLLT1	C198874
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.3); KMT2A::MLLT1 Fusion	C198874
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.3); MLL-MLLT1	C198874
Acute Myeloid Leukemia with t(11;19)(q23.3;p13.3); MLL::MLLT1	C198874
Acute Myeloid Leukemia with t(16;16)(p13;q22)	C9019
Acute Myeloid Leukemia with t(16;16)(p13.1;q22); CBFB-MYH11	C9019
Acute Myeloid Leukemia with t(16;16)(p13.1;q22); CBFB-MYH11 Fusion	C9019
Acute Myeloid Leukemia with t(16;16)(p13.1;q22); CBFB::MYH11	C9019
Acute Myeloid Leukemia with t(16;16)(p13.1;q22); CBFB::MYH11 Fusion	C9019
Acute Myeloid Leukemia with t(17;17)(q21;q21)	C38377
Acute Myeloid Leukemia with t(3;12)(q26.2;p13.2); ETV6-MECOM	C198849
Acute Myeloid Leukemia with t(3;12)(q26.2;p13.2); ETV6-MECOM Fusion	C198849
Acute Myeloid Leukemia with t(3;12)(q26.2;p13.2); ETV6::MECOM	C198849
Acute Myeloid Leukemia with t(3;12)(q26.2;p13.2); ETV6::MECOM Fusion	C198849
Acute Myeloid Leukemia with t(3;21)(q26.2;q22.1); MECOM-RUNX1	C198850
Acute Myeloid Leukemia with t(3;21)(q26.2;q22.1); MECOM-RUNX1 Fusion	C198850
Acute Myeloid Leukemia with t(3;21)(q26.2;q22.1); MECOM::RUNX1	C198850
Acute Myeloid Leukemia with t(3;21)(q26.2;q22.1); MECOM::RUNX1 Fusion	C198850
Acute Myeloid Leukemia with t(3;3) (q21.3;q26.2); GATA2, EVI1	C122717
Acute Myeloid Leukemia with t(3;3) (q21.3;q26.2); GATA2, MECOM	C122717
Acute Myeloid Leukemia with t(3;3) (q21.3;q26.2); GATA2, MECOM(EVI1)	C122717
Acute Myeloid Leukemia with t(3;3)(q21;q26.2); RPN1-EVI1	C122717
Acute Myeloid Leukemia with t(3;3)(q21.3;q26.2); GATA2::MECOM	C122717
Acute Myeloid Leukemia with t(3;8)(q26.2;q24); MYC, MECOM	C198847
Acute Myeloid Leukemia with t(4;11)(q21.3;q23.3); AFF1-KMT2A	C198861
Acute Myeloid Leukemia with t(4;11)(q21.3;q23.3); AFF1-KMT2A Fusion	C198861
Acute Myeloid Leukemia with t(4;11)(q21.3;q23.3); AFF1-MLL	C198861
Acute Myeloid Leukemia with t(4;11)(q21.3;q23.3); AFF1::KMT2A	C198861
Acute Myeloid Leukemia with t(4;11)(q21.3;q23.3); AFF1::KMT2A Fusion	C198861
Acute Myeloid Leukemia with t(4;11)(q21.3;q23.3); AFF1::MLL	C198861
Acute Myeloid Leukemia with t(5;11)(q35;p15); NUP98-NSD1	C131502
Acute Myeloid Leukemia with t(5;17)(q35;q21)	C36057
Acute Myeloid Leukemia with t(5;17)(q35;q21); NPM1-RARA	C36057
Acute Myeloid Leukemia with t(5;17)(q35;q21); NPM1-RARA Fusion	C36057
Acute Myeloid Leukemia with t(5;17)(q35;q21); NPM1::RARA	C36057
Acute Myeloid Leukemia with t(5;17)(q35;q21); NPM1::RARA Fusion	C36057
Acute Myeloid Leukemia with t(5;17)(q35;q21);NPM1-RARA	C36057
Acute Myeloid Leukemia with t(6;11)(q27;q23.3); KMT2A-MLLT4	C132105
Acute Myeloid Leukemia with t(6;11)(q27;q23.3); KMT2A::MLLT4	C132105
Acute Myeloid Leukemia with t(6;11)(q27;q23.3); MLLT4-KMT2A	C132105
Acute Myeloid Leukemia with t(6;11)(q27;q23.3); MLLT4-KMT2A Fusion	C132105
Acute Myeloid Leukemia with t(6;11)(q27;q23.3); MLLT4-MLL	C132105
Acute Myeloid Leukemia with t(6;11)(q27;q23.3); MLLT4::KMT2A Fusion	C132105
Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4	C132105
Acute Myeloid Leukemia with t(6;11)(q27;q23); MLL-MLLT4	C132105
Acute Myeloid Leukemia with t(6;9)	C82423
Acute Myeloid Leukemia with t(6;9) (p22.3;q34.1); DEK-NUP214 Fusion	C82423
Acute Myeloid Leukemia with t(6;9) (p22.3;q34.1); DEK::NUP214 Fusion	C82423
Acute Myeloid Leukemia with t(6;9)(p22.3;q34.1); DEK-NUP214	C82423
Acute Myeloid Leukemia with t(6;9)(p22.3;q34.1); DEK::NUP214	C82423
Acute Myeloid Leukemia with t(6;9)(p22.3;q34); DEK-NUP214	C82423
Acute myeloid leukemia with t(6;9)(p23;q34); DEK-NUP214	C82423
Acute Myeloid Leukemia with t(6;9)(p23;q34); DEK-NUP214	C82423
Acute Myeloid Leukemia with t(7;12)(q36;p13); HLXB9-ETV6	C122690
Acute Myeloid Leukemia with t(7;12)(q36;p13); HLXB9-ETV6	C122690
Acute Myeloid Leukemia with t(7;12)(q36;p13); MNX1-ETV6	C122690
Acute Myeloid Leukemia with t(7;12)(q36;p13); MNX1-ETV6	C122690
Acute Myeloid Leukemia with t(7;12)(q36;p13); MNX1::ETV6	C122690
Acute Myeloid Leukemia with t(7;12)(q36;p13); MNX1::ETV6	C122690
Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1-RUNX1T1	C9288
Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1-RUNX1T1 Fusion	C9288
Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1::RUNX1T1	C9288
Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1::RUNX1T1 Fusion	C9288
Acute Myeloid Leukemia with t(8;21)(q22;q22)	C9288
Acute myeloid leukemia with t(8;21)(q22;q22); RUNX1-RUNX1T1	C9288
Acute Myeloid Leukemia with t(8;21)(q22;q22); RUNX1-RUNX1T1	C9288
Acute Myeloid Leukemia with t(8;21)(q22;q22)(AML1(CBFa)/ETO)	C9288
Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3 (AF9)-KMT2A	C82403
Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A	C82403
Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-KMT2A Fusion	C82403
Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3-MLL	C82403
Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3::KMT2A	C82403
Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3::KMT2A Fusion	C82403
Acute Myeloid Leukemia with t(9;11)(p21.3;q23.3); MLLT3::MLL	C82403
Acute myeloid leukemia with t(9;11)(p22;q23); MLLT3-MLL	C82403
Acute Myeloid Leukemia with TBL1XR1-RARA	C198834
Acute Myeloid Leukemia with TBL1XR1-RARA Expression	C198834
Acute Myeloid Leukemia with TBL1XR1-RARA Fusion	C198834
Acute Myeloid Leukemia with TBL1XR1::RARA	C198834
Acute Myeloid Leukemia with TBL1XR1::RARA Expression	C198834
Acute Myeloid Leukemia with TBL1XR1::RARA Fusion	C198834
Acute Myeloid Leukemia with tri8	C162775
Acute Myeloid Leukemia with Trisomy 8	C162775
Acute Myeloid Leukemia with U2AF1 Gene Mutation	C198889
Acute Myeloid Leukemia with U2AF1 Mutation	C198889
Acute Myeloid Leukemia with Variant MLL Rearrangement	C6924
Acute Myeloid Leukemia with Variant MLL Translocations	C6924
Acute Myeloid Leukemia with ZRSR2 Gene Mutation	C198890
Acute Myeloid Leukemia with ZRSR2 Mutation	C198890
Acute myeloid leukemia without maturation	C3249
Acute Myeloid Leukemia without Maturation	C3249
Acute Myeloid Leukemia without Maturation (FAB M1)	C3249
Acute myeloid leukemia, 11q23 abnormalities	C174129
Acute myeloid leukemia, CBF-beta/MYH11	C9287
Acute Myeloid Leukemia, CBF-beta/MYH11	C9287
Acute Myeloid Leukemia, CBFB-MYH11	C9287
Acute Myeloid Leukemia, Defined by Differentiation	C27753
Acute myeloid leukemia, inv(16)(p13;q22)	C9018
Acute Myeloid Leukemia, inv(16)(p13q22)	C9018
Acute myeloid leukemia, minimal differentiation	C8460
Acute Myeloid Leukemia, Minimally Differentiated	C8460
Acute myeloid leukemia, MLL	C174129
Acute Myeloid Leukemia, MLL	C174129
Acute Myeloid Leukemia, Myelodysplasia-Related	C7600
Acute myeloid leukemia, NOS	C27753
Acute Myeloid Leukemia, NOS	C27753
Acute myeloid leukemia, t(16;16)(p 13;q 11)	C9019
Acute Myeloid Leukemia, t(16;16)(p13;q22)	C9019
Acute Myeloid Leukemia, t(8;21)(q22;q22)	C9288
Acute myelomonocytic leukemia	C7463
Acute Myelomonocytic Leukemia	C7463
Acute Myelomonocytic Leukemia	C7962
Acute Myelomonocytic Leukemia	C7962
Acute Myelomonocytic Leukemia	C7970
Acute Myelomonocytic Leukemia	C7970
Acute Myelomonocytic Leukemia (FAB Type M4)	C7463
Acute myelomonocytic leukemia with abnormal eosinophils	C9020
Acute Myelomonocytic Leukemia with Abnormal Eosinophils	C9020
Acute Myelomonocytic Leukemia without Abnormal Eosinophils	C42779
Acute myelomonocytic leukemia, in relapse	C156717
Acute myelomonocytic leukemia, in relapse	C156717
Acute Myelosclerosis	C4344
acute nonlymphocytic leukemia	C3171
acute nonlymphocytic leukemia	C3171
Acute Nonlymphocytic Leukemia	C3171
Acute Nonlymphocytic Leukemia	C3171
Acute Panmyelosis	C4344
Acute panmyelosis with myelofibrosis	C4344
Acute Panmyelosis with Myelofibrosis	C4344
Acute panmyelosis with myelofibrosis, in relapse	C193410
Acute panmyelosis with myelofibrosis, in relapse	C193410
Acute promyelocytic leukaemia, PML-RAR-alpha	C3182
Acute promyelocytic leukaemia, t(15;17)(q22;q11-12)	C3182
acute promyelocytic leukemia	C3182
Acute promyelocytic leukemia	C3182
Acute Promyelocytic Leukemia	C3182
Acute Promyelocytic Leukemia with Other RARA Rearrangements	C36055
Acute Promyelocytic Leukemia with PML-RARA	C3182
Acute Promyelocytic Leukemia with PML-RARA	C7968
Acute Promyelocytic Leukemia with PML-RARA	C9155
Acute Promyelocytic Leukemia with PML-RARA	C9155
Acute Promyelocytic Leukemia with PML::RARA	C3182
Acute Promyelocytic Leukemia with t(11;17)(q13;q21); NUMA1-RARA	C36058
Acute Promyelocytic Leukemia with t(11;17)(q13;q21); NUMA1::RARA	C36058
Acute Promyelocytic Leukemia with t(11;17)(q13;q21); NUMA1::RARA Fusion	C36058
Acute Promyelocytic Leukemia with t(11;17)(q23;q21); PLZF-RARA	C36056
Acute Promyelocytic Leukemia with t(11;17)(q23;q21); ZBTB16-RARA	C36056
Acute Promyelocytic Leukemia with t(11;17)(q23;q21); ZBTB16::RARA	C36056
Acute Promyelocytic Leukemia with t(15;17)(q22;q12); PML-RARA	C3182
Acute Promyelocytic Leukemia with t(15;17)(q22;q12); PML/RARA	C3182
Acute Promyelocytic Leukemia with t(15;17)(q24.1;q21.2); PML-RARA	C3182
Acute Promyelocytic Leukemia with t(15;17)(q24.1;q21.2); PML-RARA Fusion	C3182
Acute Promyelocytic Leukemia with t(15;17)(q24.1;q21.2); PML::RARA	C3182
Acute Promyelocytic Leukemia with t(15;17)(q24.1;q21.2); PML::RARA Fusion	C3182
Acute Promyelocytic Leukemia with t(17;17)(q21;q21); STAT5B-RARA	C38377
Acute promyelocytic leukemia, in relapse	C169107
Acute promyelocytic leukemia, in relapse	C169107
Acute T Cell Leukemia	C3183
Acute T Cell Leukemia	C3183
Acute T Cell Lymphoblastic Leukemia	C3183
Acute T Cell Lymphoblastic Leukemia	C3183
Acute T Cell Lymphocytic Leukemia	C3183
Acute T Cell Lymphocytic Leukemia	C3183
Acute T-Cell Leukemia	C3183
Acute T-Cell Leukemia	C3183
Acute T-Cell Lymphoblastic Leukemia	C3183
Acute T-Cell Lymphoblastic Leukemia	C3183
Acute T-Cell Lymphocytic Leukemia	C3183
Acute T-Cell Lymphocytic Leukemia	C3183
Acute Undifferentiated Leukemia	C126110
Acute Undifferentiated Leukemia	C126110
Acute Undifferentiated Leukemia	C9298
Acute Undifferentiated Leukemia in Relapse	C141446
Acute Undifferentiated Leukemia in Relapse	C141446
Adamantinoid Basal Cell Carcinoma	C7585
Adamantinoma	C7644
Adamantinoma of long bones	C7644
Adamantinoma of Long Bones	C7644
Adamantinoma, malignant	C7644
ADAMANTINOMA, MALIGNANT	C7644
Adamantinomatous Craniopharyngioma	C4726
Adamantinous Craniopharyngioma	C4726
Adamantinous Neoplasm of Rathke's Pouch	C4726
Adamantinous Rathke's Pouch Neoplasm	C4726
Adamantinous Rathke's Pouch Tumor	C4726
Adamantinous Tumor of Rathke's Pouch	C4726
Adenoacanthoma	C4200
Adenoacanthoma of Breast	C5163
Adenoacanthoma of the Breast	C5163
ADENOACANTHOMA, MALIGNANT	C4200
Adenocanthoma of Endometrium	C6290
Adenocanthoma of Endometrium	C6290
Adenocanthoma of the Endometrium	C6290
Adenocanthoma of the Endometrium	C6290
Adenocarcinofibroma	C40035
Adenocarcinofibroma	C40035
Adenocarcinoid tumor	C201135
Adenocarcinoid Tumor	C201135
Adenocarcinoma	C27813
adenocarcinoma	C2852
adenocarcinoma	C2852
Adenocarcinoma	C2852
Adenocarcinoma	C2852
Adenocarcinoma	C3512
Adenocarcinoma	C3512
Adenocarcinoma	C4004
Adenocarcinoma	C4004
Adenocarcinoma	C4025
Adenocarcinoma	C4025
Adenocarcinoma	C4029
Adenocarcinoma	C4029
Adenocarcinoma - cervix	C4029
Adenocarcinoma - cervix	C4029
Adenocarcinoma - colon	C4349
Adenocarcinoma - colon	C4349
Adenocarcinoma - esophagus	C4025
Adenocarcinoma - esophagus	C4025
Adenocarcinoma - GEJ	C9296
Adenocarcinoma - pancreas	C8294
Adenocarcinoma - rectum	C9383
Adenocarcinoma - rectum	C9383
Adenocarcinoma - small intest.	C7888
Adenocarcinoma - small intest.	C7888
Adenocarcinoma - stomach	C4004
Adenocarcinoma - stomach	C4004
Adenocarcinoma and Small Cell Carcinoma of Lung	C9379
